datetime,timestamp,open,high,low,close,volume
2025-08-26 04:25:00,1756182300000,4423.86,4425.51,4418.79,4425.34,1105.4655
2025-08-26 04:30:00,1756182600000,4425.37,4438.25,4425.37,4436.25,1868.0225
2025-08-26 04:35:00,1756182900000,4436.25,4441.88,4429.7,4434.17,1995.9002
2025-08-26 04:40:00,1756183200000,4434.17,4437.84,4428.6,4429.72,2122.5144
2025-08-26 04:45:00,1756183500000,4429.73,4434.5,4423.61,4434.5,1550.4846
2025-08-26 04:50:00,1756183800000,4434.5,4442.7,4433.0,4438.99,1349.1179
2025-08-26 04:55:00,1756184100000,4438.99,4440.84,4431.82,4434.36,1599.5356
2025-08-26 05:00:00,1756184400000,4434.37,4441.77,4432.79,4440.99,1423.1116
2025-08-26 05:05:00,1756184700000,4440.99,4446.67,4433.95,4446.65,1411.4362
2025-08-26 05:10:00,1756185000000,4446.65,4448.3,4444.21,4445.74,2545.5761
2025-08-26 05:15:00,1756185300000,4445.73,4446.86,4439.01,4444.01,1730.7519
2025-08-26 05:20:00,1756185600000,4444.01,4444.02,4434.27,4436.25,1568.606
2025-08-26 05:25:00,1756185900000,4436.24,4439.9,4425.01,4428.36,1733.2915
2025-08-26 05:30:00,1756186200000,4428.37,4437.44,4421.48,4433.98,1799.3395
2025-08-26 05:35:00,1756186500000,4433.99,4440.96,4430.0,4437.17,1280.396
2025-08-26 05:40:00,1756186800000,4437.16,4445.93,4435.0,4444.01,1998.234
2025-08-26 05:45:00,1756187100000,4444.01,4445.02,4437.54,4443.48,1242.4011
2025-08-26 05:50:00,1756187400000,4443.48,4444.1,4431.27,4431.51,932.8754
2025-08-26 05:55:00,1756187700000,4431.52,4435.65,4430.22,4430.5,1022.3938
2025-08-26 06:00:00,1756188000000,4430.49,4435.46,4419.48,4419.48,1977.662
2025-08-26 06:05:00,1756188300000,4419.49,4440.3,4419.48,4440.29,1845.1228
2025-08-26 06:10:00,1756188600000,4440.3,4441.7,4431.15,4435.1,991.6195
2025-08-26 06:15:00,1756188900000,4435.11,4439.44,4421.81,4422.73,1552.5289
2025-08-26 06:20:00,1756189200000,4422.73,4423.25,4406.67,4420.43,4044.2226
2025-08-26 06:25:00,1756189500000,4420.43,4424.0,4413.09,4421.32,1881.9767
2025-08-26 06:30:00,1756189800000,4421.33,4433.44,4414.89,4429.01,1665.3327
2025-08-26 06:35:00,1756190100000,4429.01,4432.0,4424.16,4428.77,1096.9499
2025-08-26 06:40:00,1756190400000,4428.77,4428.77,4418.88,4419.34,958.895
2025-08-26 06:45:00,1756190700000,4419.34,4426.19,4411.21,4415.3,1295.4973
2025-08-26 06:50:00,1756191000000,4415.3,4416.53,4406.09,4407.9,2699.2051
2025-08-26 06:55:00,1756191300000,4407.91,4415.23,4407.01,4414.71,700.235
2025-08-26 07:00:00,1756191600000,4414.7,4417.51,4410.24,4415.5,1391.4864
2025-08-26 07:05:00,1756191900000,4415.49,4425.57,4408.13,4422.83,1829.4486
2025-08-26 07:10:00,1756192200000,4422.84,4425.91,4404.45,4409.51,1712.8911
2025-08-26 07:15:00,1756192500000,4409.51,4416.81,4405.06,4407.31,670.3056
2025-08-26 07:20:00,1756192800000,4407.3,4410.81,4394.39,4394.86,2661.374
2025-08-26 07:25:00,1756193100000,4394.86,4409.27,4393.86,4406.6,3585.242
2025-08-26 07:30:00,1756193400000,4406.6,4444.27,4403.08,4444.27,2893.4236
2025-08-26 07:35:00,1756193700000,4444.27,4454.0,4436.04,4441.88,5440.8384
2025-08-26 07:40:00,1756194000000,4441.87,4444.0,4421.64,4427.23,3140.1548
2025-08-26 07:45:00,1756194300000,4427.24,4433.44,4419.48,4428.01,1834.7787
2025-08-26 07:50:00,1756194600000,4428.0,4431.85,4422.71,4427.51,2039.0007
2025-08-26 07:55:00,1756194900000,4427.5,4430.82,4419.48,4429.7,2241.8677
2025-08-26 08:00:00,1756195200000,4429.7,4434.85,4422.0,4424.27,1665.7788
2025-08-26 08:05:00,1756195500000,4424.28,4437.49,4424.27,4430.47,1819.8065
2025-08-26 08:10:00,1756195800000,4430.47,4437.44,4428.4,4434.77,814.2293
2025-08-26 08:15:00,1756196100000,4434.71,4447.18,4430.34,4433.48,2396.1471
2025-08-26 08:20:00,1756196400000,4433.48,4434.25,4415.32,4422.27,3640.6355
2025-08-26 08:25:00,1756196700000,4422.27,4422.36,4408.94,4411.95,2209.137
2025-08-26 08:30:00,1756197000000,4411.93,4412.7,4406.62,4409.55,2225.2354
2025-08-26 08:35:00,1756197300000,4409.55,4411.19,4405.09,4410.62,1653.6497
2025-08-26 08:40:00,1756197600000,4410.61,4418.29,4409.79,4418.28,877.379
2025-08-26 08:45:00,1756197900000,4418.29,4430.53,4418.28,4427.6,707.6399
2025-08-26 08:50:00,1756198200000,4427.6,4430.32,4414.0,4414.0,1009.2007
2025-08-26 08:55:00,1756198500000,4413.99,4424.21,4413.85,4419.87,2594.2529
2025-08-26 09:00:00,1756198800000,4419.87,4428.0,4419.76,4426.02,924.4218
2025-08-26 09:05:00,1756199100000,4426.03,4426.47,4413.88,4420.2,1597.9735
2025-08-26 09:10:00,1756199400000,4420.21,4429.67,4420.0,4424.53,1401.1961
2025-08-26 09:15:00,1756199700000,4424.52,4438.62,4424.52,4438.55,1709.4251
2025-08-26 09:20:00,1756200000000,4438.54,4442.02,4434.81,4435.18,1549.072
2025-08-26 09:25:00,1756200300000,4435.18,4438.34,4429.24,4437.41,1181.4384
2025-08-26 09:30:00,1756200600000,4437.42,4437.91,4429.03,4429.03,1206.5034
2025-08-26 09:35:00,1756200900000,4429.02,4431.67,4420.43,4421.25,1654.3032
2025-08-26 09:40:00,1756201200000,4421.24,4421.25,4408.33,4410.35,1433.484
2025-08-26 09:45:00,1756201500000,4410.35,4416.97,4409.02,4416.32,2814.4666
2025-08-26 09:50:00,1756201800000,4416.33,4418.61,4414.33,4415.0,801.4845
2025-08-26 09:55:00,1756202100000,4415.0,4420.56,4411.34,4419.93,934.2243
2025-08-26 10:00:00,1756202400000,4419.93,4427.43,4419.93,4427.42,861.4992
2025-08-26 10:05:00,1756202700000,4427.42,4431.67,4423.25,4430.52,968.7456
2025-08-26 10:10:00,1756203000000,4430.52,4431.1,4426.07,4431.1,1970.2301
2025-08-26 10:15:00,1756203300000,4431.11,4434.2,4426.46,4430.19,965.7076
2025-08-26 10:20:00,1756203600000,4430.19,4431.89,4424.59,4424.59,775.6583
2025-08-26 10:25:00,1756203900000,4424.59,4424.97,4418.49,4422.41,1382.3806
2025-08-26 10:30:00,1756204200000,4422.4,4431.08,4422.4,4428.66,865.3309
2025-08-26 10:35:00,1756204500000,4428.66,4434.79,4424.87,4434.79,873.5916
2025-08-26 10:40:00,1756204800000,4434.79,4445.01,4429.0,4444.62,5199.8195
2025-08-26 10:45:00,1756205100000,4444.61,4450.56,4435.25,4435.32,2547.6158
2025-08-26 10:50:00,1756205400000,4435.33,4440.54,4432.23,4434.58,1467.448
2025-08-26 10:55:00,1756205700000,4434.58,4442.31,4433.72,4441.22,2019.3879
2025-08-26 11:00:00,1756206000000,4441.22,4446.0,4439.47,4444.06,1488.468
2025-08-26 11:05:00,1756206300000,4444.06,4465.86,4435.87,4455.99,5275.644
2025-08-26 11:10:00,1756206600000,4455.99,4459.18,4443.95,4444.59,3359.094
2025-08-26 11:15:00,1756206900000,4444.59,4444.59,4420.96,4422.31,2178.6434
2025-08-26 11:20:00,1756207200000,4422.32,4429.45,4418.07,4421.48,1923.3662
2025-08-26 11:25:00,1756207500000,4421.47,4423.56,4415.42,4421.25,847.9101
2025-08-26 11:30:00,1756207800000,4421.26,4421.53,4408.02,4408.7,1874.8652
2025-08-26 11:35:00,1756208100000,4408.7,4418.7,4408.03,4418.4,1420.9129
2025-08-26 11:40:00,1756208400000,4418.4,4420.24,4415.0,4417.05,1255.1586
2025-08-26 11:45:00,1756208700000,4417.04,4418.7,4410.0,4417.1,1047.2495
2025-08-26 11:50:00,1756209000000,4417.11,4422.35,4415.84,4417.48,869.4209
2025-08-26 11:55:00,1756209300000,4417.48,4427.25,4415.0,4427.24,785.1669
2025-08-26 12:00:00,1756209600000,4427.24,4428.1,4412.91,4413.96,2070.7947
2025-08-26 12:05:00,1756209900000,4413.96,4417.9,4405.84,4407.96,2424.5119
2025-08-26 12:10:00,1756210200000,4407.96,4416.17,4407.03,4410.59,4936.3968
2025-08-26 12:15:00,1756210500000,4410.59,4415.56,4408.36,4414.67,1308.2806
2025-08-26 12:20:00,1756210800000,4414.66,4423.06,4414.0,4415.34,1270.9752
2025-08-26 12:25:00,1756211100000,4415.33,4420.18,4415.0,4418.97,481.4572
2025-08-26 12:30:00,1756211400000,4418.96,4458.09,4418.93,4457.59,4123.6351
2025-08-26 12:35:00,1756211700000,4457.6,4515.11,4454.16,4513.5,17135.9267
2025-08-26 12:40:00,1756212000000,4513.5,4555.0,4496.1,4510.12,14277.2237
2025-08-26 12:45:00,1756212300000,4510.11,4537.33,4508.74,4531.04,7115.5902
2025-08-26 12:50:00,1756212600000,4531.04,4531.7,4460.0,4460.01,10922.9628
2025-08-26 12:55:00,1756212900000,4460.0,4506.4,4457.78,4497.24,7498.3482
2025-08-26 13:00:00,1756213200000,4497.25,4497.25,4472.51,4480.15,3905.1364
2025-08-26 13:05:00,1756213500000,4480.15,4497.85,4475.0,4491.55,2406.1017
2025-08-26 13:10:00,1756213800000,4491.55,4491.55,4477.7,4479.77,2322.9916
2025-08-26 13:15:00,1756214100000,4479.84,4491.69,4477.19,4487.92,1946.3936
2025-08-26 13:20:00,1756214400000,4487.92,4493.42,4481.8,4485.81,2182.4141
2025-08-26 13:25:00,1756214700000,4485.82,4487.1,4473.16,4481.97,3370.9948
2025-08-26 13:30:00,1756215000000,4481.97,4519.93,4475.36,4504.27,5541.4538
2025-08-26 13:35:00,1756215300000,4504.27,4506.65,4486.34,4499.16,5038.4633
2025-08-26 13:40:00,1756215600000,4499.16,4509.44,4473.27,4484.37,5185.3538
2025-08-26 13:45:00,1756215900000,4484.4,4492.64,4444.31,4444.86,7067.9344
2025-08-26 13:50:00,1756216200000,4444.86,4466.66,4435.95,4465.08,8560.7781
2025-08-26 13:55:00,1756216500000,4465.08,4481.63,4454.52,4480.28,3538.0354
2025-08-26 14:00:00,1756216800000,4480.27,4487.64,4464.05,4469.52,3542.2593
2025-08-26 14:05:00,1756217100000,4469.52,4470.87,4452.6,4465.84,3681.3706
2025-08-26 14:10:00,1756217400000,4465.85,4481.41,4455.97,4467.23,3858.7498
2025-08-26 14:15:00,1756217700000,4467.22,4481.65,4460.82,4470.49,2570.3661
2025-08-26 14:20:00,1756218000000,4470.48,4505.03,4470.48,4504.53,5005.8235
2025-08-26 14:25:00,1756218300000,4504.53,4512.48,4495.92,4501.05,4667.6244
2025-08-26 14:30:00,1756218600000,4501.05,4519.0,4500.29,4511.86,4202.1514
2025-08-26 14:35:00,1756218900000,4511.86,4525.62,4511.23,4517.73,3693.3093
2025-08-26 14:40:00,1756219200000,4517.73,4531.19,4515.79,4530.51,3819.7549
2025-08-26 14:45:00,1756219500000,4530.52,4535.68,4518.79,4528.12,3501.5689
2025-08-26 14:50:00,1756219800000,4528.11,4553.58,4522.94,4546.82,7933.1581
2025-08-26 14:55:00,1756220100000,4546.83,4560.53,4546.83,4553.12,4856.6549
2025-08-26 15:00:00,1756220400000,4553.12,4579.0,4546.62,4576.08,7448.4118
2025-08-26 15:05:00,1756220700000,4576.08,4576.08,4551.0,4552.62,6909.7956
2025-08-26 15:10:00,1756221000000,4552.62,4561.31,4542.98,4543.56,5105.1708
2025-08-26 15:15:00,1756221300000,4543.56,4561.21,4536.13,4558.24,3282.4612
2025-08-26 15:20:00,1756221600000,4558.25,4568.47,4545.85,4547.85,3956.2773
2025-08-26 15:25:00,1756221900000,4547.85,4550.85,4536.5,4537.57,2440.6482
2025-08-26 15:30:00,1756222200000,4537.57,4537.57,4520.18,4522.21,4930.5356
2025-08-26 15:35:00,1756222500000,4522.21,4530.87,4513.13,4513.18,4984.6061
2025-08-26 15:40:00,1756222800000,4513.18,4518.67,4505.91,4507.75,4219.896
2025-08-26 15:45:00,1756223100000,4507.76,4516.99,4505.99,4512.41,3047.3347
2025-08-26 15:50:00,1756223400000,4512.41,4523.87,4512.4,4522.19,3175.191
2025-08-26 15:55:00,1756223700000,4522.19,4526.22,4516.0,4519.02,2350.1582
2025-08-26 16:00:00,1756224000000,4519.03,4529.45,4518.99,4527.69,3666.2936
2025-08-26 16:05:00,1756224300000,4527.7,4532.64,4514.78,4519.21,3098.6973
2025-08-26 16:10:00,1756224600000,4519.22,4523.64,4498.58,4500.59,5683.8745
2025-08-26 16:15:00,1756224900000,4500.6,4516.42,4500.6,4513.92,2331.7842
2025-08-26 16:20:00,1756225200000,4513.92,4515.75,4502.64,4508.74,2424.991
2025-08-26 16:25:00,1756225500000,4508.74,4520.54,4507.74,4518.92,2999.1101
2025-08-26 16:30:00,1756225800000,4518.92,4527.8,4512.1,4513.65,4293.2518
2025-08-26 16:35:00,1756226100000,4513.64,4525.69,4510.5,4522.78,3516.1821
2025-08-26 16:40:00,1756226400000,4522.79,4529.78,4521.56,4525.43,2228.9807
2025-08-26 16:45:00,1756226700000,4525.42,4538.33,4524.08,4537.92,4910.9044
2025-08-26 16:50:00,1756227000000,4537.93,4546.64,4532.38,4538.98,4173.4338
2025-08-26 16:55:00,1756227300000,4538.97,4556.29,4538.97,4554.48,4809.651
2025-08-26 17:00:00,1756227600000,4554.47,4558.87,4539.86,4539.86,4408.5511
2025-08-26 17:05:00,1756227900000,4539.86,4545.05,4528.46,4533.21,3434.6195
2025-08-26 17:10:00,1756228200000,4533.21,4537.3,4523.85,4535.11,4215.5993
2025-08-26 17:15:00,1756228500000,4535.11,4550.0,4530.82,4544.9,4866.6282
2025-08-26 17:20:00,1756228800000,4544.9,4549.33,4541.02,4545.2,5479.7387
2025-08-26 17:25:00,1756229100000,4545.2,4551.72,4540.89,4542.96,3996.7974
2025-08-26 17:30:00,1756229400000,4543.14,4549.94,4535.06,4544.45,3602.9469
2025-08-26 17:35:00,1756229700000,4544.45,4544.45,4519.79,4524.22,4087.1824
2025-08-26 17:40:00,1756230000000,4524.22,4524.61,4512.44,4516.99,4903.6138
2025-08-26 17:45:00,1756230300000,4517.0,4519.68,4505.15,4514.08,7806.57
2025-08-26 17:50:00,1756230600000,4514.08,4521.38,4512.8,4513.84,3823.1419
2025-08-26 17:55:00,1756230900000,4513.85,4522.53,4509.42,4522.51,4782.9916
2025-08-26 18:00:00,1756231200000,4522.51,4535.0,4521.25,4530.03,3354.1262
2025-08-26 18:05:00,1756231500000,4530.02,4533.12,4525.21,4526.07,2653.9373
2025-08-26 18:10:00,1756231800000,4526.08,4540.0,4526.07,4530.09,1563.3323
2025-08-26 18:15:00,1756232100000,4530.09,4536.8,4527.0,4532.72,1462.1122
2025-08-26 18:20:00,1756232400000,4532.72,4547.1,4529.21,4546.81,1623.9973
2025-08-26 18:25:00,1756232700000,4546.82,4552.64,4543.55,4548.82,2506.1957
2025-08-26 18:30:00,1756233000000,4548.82,4551.0,4538.84,4546.21,1519.7151
2025-08-26 18:35:00,1756233300000,4546.21,4554.0,4542.53,4548.17,1027.5991
2025-08-26 18:40:00,1756233600000,4548.16,4564.84,4547.71,4549.2,4509.5891
2025-08-26 18:45:00,1756233900000,4549.21,4553.99,4543.13,4551.92,1489.1236
2025-08-26 18:50:00,1756234200000,4551.92,4553.11,4542.66,4550.0,1031.7529
2025-08-26 18:55:00,1756234500000,4550.0,4550.0,4542.93,4548.02,930.7634
2025-08-26 19:00:00,1756234800000,4548.03,4548.5,4540.06,4540.88,2023.1162
2025-08-26 19:05:00,1756235100000,4540.89,4540.89,4527.08,4532.14,2645.7891
2025-08-26 19:10:00,1756235400000,4532.14,4546.46,4530.5,4546.46,1456.7134
2025-08-26 19:15:00,1756235700000,4546.46,4556.76,4540.89,4556.74,2464.5986
2025-08-26 19:20:00,1756236000000,4556.75,4574.65,4556.46,4558.72,4063.0575
2025-08-26 19:25:00,1756236300000,4558.72,4574.38,4553.81,4568.67,3462.2353
2025-08-26 19:30:00,1756236600000,4568.66,4577.13,4560.29,4562.03,2733.3846
2025-08-26 19:35:00,1756236900000,4562.02,4567.71,4553.79,4557.89,2706.5563
2025-08-26 19:40:00,1756237200000,4557.88,4564.49,4554.1,4554.82,1628.0444
2025-08-26 19:45:00,1756237500000,4554.83,4587.57,4554.83,4581.52,4774.0037
2025-08-26 19:50:00,1756237800000,4581.52,4593.01,4579.6,4586.98,14222.7888
2025-08-26 19:55:00,1756238100000,4586.98,4598.28,4583.49,4596.7,4633.3863
2025-08-26 20:00:00,1756238400000,4596.69,4596.69,4583.42,4583.5,4000.0989
2025-08-26 20:05:00,1756238700000,4583.49,4598.3,4581.92,4597.06,3715.3439
2025-08-26 20:10:00,1756239000000,4597.06,4609.83,4595.44,4607.74,4180.6582
2025-08-26 20:15:00,1756239300000,4607.73,4611.41,4602.75,4604.82,4017.939
2025-08-26 20:20:00,1756239600000,4604.81,4610.74,4598.3,4610.12,2705.0936
2025-08-26 20:25:00,1756239900000,4610.11,4611.61,4600.04,4602.46,2671.1297
2025-08-26 20:30:00,1756240200000,4602.47,4602.47,4591.56,4591.56,2742.6665
2025-08-26 20:35:00,1756240500000,4591.56,4594.03,4578.21,4578.44,3134.0376
2025-08-26 20:40:00,1756240800000,4578.45,4583.48,4577.67,4578.69,1887.5404
2025-08-26 20:45:00,1756241100000,4578.68,4581.6,4570.0,4581.56,2746.7388
2025-08-26 20:50:00,1756241400000,4581.57,4595.21,4580.15,4594.33,1632.8486
2025-08-26 20:55:00,1756241700000,4594.32,4594.99,4582.36,4585.4,1457.3275
2025-08-26 21:00:00,1756242000000,4585.39,4588.58,4575.02,4585.57,2529.5628
2025-08-26 21:05:00,1756242300000,4585.57,4586.03,4571.25,4574.0,1193.6883
2025-08-26 21:10:00,1756242600000,4573.99,4577.93,4563.21,4568.88,2034.1734
2025-08-26 21:15:00,1756242900000,4568.88,4580.0,4568.88,4576.24,1561.4408
2025-08-26 21:20:00,1756243200000,4576.23,4583.82,4570.77,4575.44,1629.0682
2025-08-26 21:25:00,1756243500000,4575.43,4583.3,4571.48,4572.5,1472.3594
2025-08-26 21:30:00,1756243800000,4572.5,4590.26,4572.49,4590.26,1247.0877
2025-08-26 21:35:00,1756244100000,4590.29,4596.08,4579.0,4580.01,2596.5654
2025-08-26 21:40:00,1756244400000,4580.01,4586.92,4576.73,4582.87,820.8887
2025-08-26 21:45:00,1756244700000,4582.87,4591.01,4579.07,4590.81,780.3091
2025-08-26 21:50:00,1756245000000,4590.81,4607.66,4590.26,4598.48,2032.4184
2025-08-26 21:55:00,1756245300000,4598.48,4606.99,4595.0,4605.07,1212.2821
2025-08-26 22:00:00,1756245600000,4605.07,4609.7,4592.21,4593.79,1571.4154
2025-08-26 22:05:00,1756245900000,4593.78,4600.26,4589.74,4589.84,1221.0605
2025-08-26 22:10:00,1756246200000,4589.85,4600.76,4588.8,4600.46,516.2224
2025-08-26 22:15:00,1756246500000,4600.45,4608.99,4595.19,4595.19,1293.0822
2025-08-26 22:20:00,1756246800000,4595.19,4595.19,4582.7,4588.3,1259.3284
2025-08-26 22:25:00,1756247100000,4588.31,4589.21,4577.71,4584.0,1069.0378
2025-08-26 22:30:00,1756247400000,4583.99,4595.51,4582.49,4590.85,1617.2494
2025-08-26 22:35:00,1756247700000,4590.85,4592.77,4580.68,4586.04,818.9211
2025-08-26 22:40:00,1756248000000,4586.04,4588.58,4577.52,4581.38,733.7917
2025-08-26 22:45:00,1756248300000,4581.38,4586.76,4577.52,4586.01,1064.5449
2025-08-26 22:50:00,1756248600000,4586.01,4595.47,4585.14,4595.47,1272.9123
2025-08-26 22:55:00,1756248900000,4595.46,4602.0,4587.9,4601.38,1223.736
2025-08-26 23:00:00,1756249200000,4601.37,4607.12,4596.51,4598.68,1323.0515
2025-08-26 23:05:00,1756249500000,4598.67,4630.77,4597.44,4629.88,4845.745
2025-08-26 23:10:00,1756249800000,4629.88,4633.46,4625.23,4625.5,2745.2777
2025-08-26 23:15:00,1756250100000,4625.5,4625.51,4612.72,4613.61,1908.5047
2025-08-26 23:20:00,1756250400000,4613.62,4614.1,4605.38,4610.8,1870.4121
2025-08-26 23:25:00,1756250700000,4610.81,4610.81,4600.3,4602.0,1548.4015
2025-08-26 23:30:00,1756251000000,4601.99,4604.15,4589.8,4596.0,2026.351
2025-08-26 23:35:00,1756251300000,4596.0,4598.03,4590.32,4594.24,932.1047
2025-08-26 23:40:00,1756251600000,4594.25,4608.58,4591.67,4606.88,1459.6268
2025-08-26 23:45:00,1756251900000,4606.87,4606.88,4590.01,4590.19,1482.9392
2025-08-26 23:50:00,1756252200000,4590.2,4602.8,4590.01,4602.72,960.3241
2025-08-26 23:55:00,1756252500000,4602.73,4602.73,4596.54,4600.63,1066.1829
2025-08-27 00:00:00,1756252800000,4600.63,4601.52,4585.24,4586.27,2210.8529
2025-08-27 00:05:00,1756253100000,4586.28,4591.98,4585.78,4587.87,799.0522
2025-08-27 00:10:00,1756253400000,4587.88,4594.5,4585.98,4590.02,2059.4523
2025-08-27 00:15:00,1756253700000,4590.02,4592.0,4584.31,4590.31,1333.2915
2025-08-27 00:20:00,1756254000000,4590.3,4601.33,4590.3,4598.0,1827.5101
2025-08-27 00:25:00,1756254300000,4597.99,4598.0,4587.0,4590.36,1925.6352
2025-08-27 00:30:00,1756254600000,4590.37,4598.41,4588.78,4590.04,1112.0293
2025-08-27 00:35:00,1756254900000,4590.04,4600.0,4589.26,4595.68,1194.3912
2025-08-27 00:40:00,1756255200000,4595.68,4596.59,4584.0,4584.46,1167.5274
2025-08-27 00:45:00,1756255500000,4584.47,4586.5,4567.08,4570.98,3291.1154
2025-08-27 00:50:00,1756255800000,4570.97,4579.34,4568.28,4570.93,2831.7998
2025-08-27 00:55:00,1756256100000,4570.93,4573.53,4564.1,4570.17,1766.4319
2025-08-27 01:00:00,1756256400000,4570.14,4574.05,4563.68,4565.0,1441.2738
2025-08-27 01:05:00,1756256700000,4565.0,4569.15,4556.91,4565.65,2681.1869
2025-08-27 01:10:00,1756257000000,4565.65,4573.73,4561.65,4565.24,1374.1184
2025-08-27 01:15:00,1756257300000,4565.23,4566.52,4555.55,4555.91,1111.3464
2025-08-27 01:20:00,1756257600000,4555.91,4561.87,4555.55,4559.64,1142.9298
2025-08-27 01:25:00,1756257900000,4559.64,4562.85,4548.02,4549.66,2650.5461
2025-08-27 01:30:00,1756258200000,4549.67,4560.37,4549.66,4560.36,1509.6898
2025-08-27 01:35:00,1756258500000,4560.37,4565.22,4549.54,4552.74,2418.2484
2025-08-27 01:40:00,1756258800000,4552.73,4554.61,4538.69,4545.82,12477.5425
2025-08-27 01:45:00,1756259100000,4545.82,4557.14,4544.92,4549.49,1379.67
2025-08-27 01:50:00,1756259400000,4549.49,4563.0,4548.29,4557.94,1793.3593
2025-08-27 01:55:00,1756259700000,4557.94,4564.54,4557.94,4562.82,860.4261
2025-08-27 02:00:00,1756260000000,4562.83,4566.55,4551.02,4551.9,950.3542
2025-08-27 02:05:00,1756260300000,4551.89,4556.3,4546.31,4548.64,1176.8662
2025-08-27 02:10:00,1756260600000,4548.64,4555.24,4546.8,4551.16,1052.1819
2025-08-27 02:15:00,1756260900000,4551.16,4567.27,4551.16,4560.36,1214.0206
2025-08-27 02:20:00,1756261200000,4560.36,4583.89,4559.2,4582.74,2327.2105
2025-08-27 02:25:00,1756261500000,4582.75,4587.65,4571.12,4572.28,1922.9065
2025-08-27 02:30:00,1756261800000,4572.29,4584.17,4571.01,4580.24,937.7262
2025-08-27 02:35:00,1756262100000,4580.24,4588.4,4577.07,4580.25,1587.8365
2025-08-27 02:40:00,1756262400000,4580.24,4586.04,4576.16,4582.82,1207.832
2025-08-27 02:45:00,1756262700000,4582.82,4585.73,4574.3,4585.73,1018.661
2025-08-27 02:50:00,1756263000000,4585.73,4586.43,4580.49,4581.02,860.2955
2025-08-27 02:55:00,1756263300000,4581.02,4583.0,4574.87,4577.35,496.2671
2025-08-27 03:00:00,1756263600000,4577.35,4584.68,4576.16,4580.99,817.2079
2025-08-27 03:05:00,1756263900000,4580.99,4582.99,4571.13,4571.13,570.264
2025-08-27 03:10:00,1756264200000,4571.1,4574.14,4564.09,4565.84,918.2469
2025-08-27 03:15:00,1756264500000,4565.83,4566.32,4553.54,4556.77,1990.2218
2025-08-27 03:20:00,1756264800000,4556.78,4556.78,4546.74,4551.17,1495.0342
2025-08-27 03:25:00,1756265100000,4551.18,4556.11,4551.18,4554.9,541.0345
2025-08-27 03:30:00,1756265400000,4554.9,4570.0,4554.89,4567.27,1679.0672
2025-08-27 03:35:00,1756265700000,4567.28,4579.48,4562.89,4572.35,1834.7249
2025-08-27 03:40:00,1756266000000,4572.34,4576.73,4568.51,4570.84,1011.4076
2025-08-27 03:45:00,1756266300000,4570.84,4610.63,4570.83,4610.05,10994.6812
2025-08-27 03:50:00,1756266600000,4610.04,4626.82,4608.77,4610.14,12380.8949
2025-08-27 03:55:00,1756266900000,4610.13,4614.57,4603.55,4603.55,2297.3275
2025-08-27 04:00:00,1756267200000,4603.56,4613.42,4598.02,4606.67,1770.4328
2025-08-27 04:05:00,1756267500000,4606.67,4643.0,4606.42,4639.61,8583.5421
2025-08-27 04:10:00,1756267800000,4639.61,4639.62,4624.51,4627.99,2087.2998
2025-08-27 04:15:00,1756268100000,4627.98,4636.81,4620.96,4621.81,2463.3146
2025-08-27 04:20:00,1756268400000,4621.81,4626.06,4611.83,4615.57,2283.4679
2025-08-27 04:25:00,1756268700000,4615.58,4616.92,4610.22,4611.55,793.4545
2025-08-27 04:30:00,1756269000000,4611.55,4630.13,4608.01,4629.99,2938.2057
2025-08-27 04:35:00,1756269300000,4630.0,4631.25,4622.14,4627.07,1011.3003
2025-08-27 04:40:00,1756269600000,4627.08,4628.59,4620.6,4626.05,891.4113
2025-08-27 04:45:00,1756269900000,4626.06,4635.26,4626.05,4634.74,1596.4859
2025-08-27 04:50:00,1756270200000,4634.75,4636.2,4629.26,4629.26,974.1293
2025-08-27 04:55:00,1756270500000,4629.26,4633.23,4625.76,4628.97,845.9305
2025-08-27 05:00:00,1756270800000,4628.98,4630.16,4618.06,4618.24,1010.5811
2025-08-27 05:05:00,1756271100000,4618.25,4625.0,4616.0,4620.38,878.8027
2025-08-27 05:10:00,1756271400000,4620.38,4641.93,4620.37,4637.88,4398.2023
2025-08-27 05:15:00,1756271700000,4637.88,4645.93,4627.52,4634.49,5290.2985
2025-08-27 05:20:00,1756272000000,4634.49,4643.88,4633.57,4636.01,6551.4936
2025-08-27 05:25:00,1756272300000,4636.02,4637.06,4619.55,4624.29,3095.2578
2025-08-27 05:30:00,1756272600000,4624.28,4626.39,4619.41,4625.59,950.2
2025-08-27 05:35:00,1756272900000,4625.6,4629.0,4612.09,4614.16,1343.3693
2025-08-27 05:40:00,1756273200000,4614.17,4624.1,4610.52,4622.1,4523.5028
2025-08-27 05:45:00,1756273500000,4622.11,4622.11,4613.42,4616.3,1146.9851
2025-08-27 05:50:00,1756273800000,4616.29,4616.43,4611.11,4613.5,841.3828
2025-08-27 05:55:00,1756274100000,4613.5,4614.49,4610.52,4614.48,973.0249
2025-08-27 06:00:00,1756274400000,4614.49,4614.65,4606.02,4606.02,1753.5374
2025-08-27 06:05:00,1756274700000,4606.02,4606.02,4593.3,4601.19,3097.05
2025-08-27 06:10:00,1756275000000,4601.18,4603.49,4596.69,4602.13,873.4267
2025-08-27 06:15:00,1756275300000,4602.13,4602.99,4590.0,4591.99,1655.0262
2025-08-27 06:20:00,1756275600000,4591.99,4600.65,4591.24,4598.55,1210.8347
